Amount,CloseDate,IsClosed,ClosedDate,Contact_ID__c,CreatedDate,Description,ExpectedRevenue,Media_Type__c,Name,Opportunity_Result__c,Opportunity_Source__c,Type,Probability,StageName,Voice_Quality__c
15000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T04:08:58.000GMT+01:00,70976261847,07/24/2019T04:08:58.000GMT+01:00,,9000,Voice,Grand Hotels Kitchen Generator,,,Existing Customer - Upgrade,60,Id. Decision Makers,Bad
270000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T04:08:58.000GMT+01:00,70976261852,07/24/2019T04:08:58.000GMT+01:00,,202500,Voice,United Oil Refinery Generators,,,Existing Customer - Upgrade,75,Proposal/Price Quote,Bad
120000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976261855,07/24/2019T04:08:58.000GMT+01:00,,120000,Voice,United Oil SLA,,,Existing Customer - Upgrade,100,Closed Won,Bad
250000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T04:08:58.000GMT+01:00,70976261864,07/24/2019T04:08:58.000GMT+01:00,,125000,Voice,Grand Hotels Guest Portable Generators,,,Existing Customer - Upgrade,50,Value Proposition,Bad
75000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:24.000GMT+01:00,70976261870,07/24/2019T09:59:24.000GMT+01:00,,75000,Voice,Edge Emergency Generator,,,New Customer,100,Closed Won,Bad
50000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:24.000GMT+01:00,70976261876,07/24/2019T09:59:24.000GMT+01:00,,50000,Voice,University of AZ Portable Generators,,,New Customer,100,Closed Won,Bad
100000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T09:59:24.000GMT+01:00,70976261890,07/24/2019T09:59:24.000GMT+01:00,,10000,Voice,Pyramid Emergency Generators,,,,10,Prospecting,Good
80000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T09:59:26.000GMT+01:00,70976261897,07/24/2019T09:59:26.000GMT+01:00,,40000,Voice,Express Logistics Portable Truck Generators,,,Existing Customer - Upgrade,50,Value Proposition,Good
60000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T09:59:26.000GMT+01:00,70976261904,07/24/2019T09:59:26.000GMT+01:00,,36000,Voice,GenePoint Lab Generators,,,,60,Id. Decision Makers,Good
30000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:27.000GMT+01:00,70976261911,07/24/2019T09:59:27.000GMT+01:00,,30000,Voice,GenePoint SLA,,,Existing Customer - Upgrade,100,Closed Won,Good
270000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T09:59:27.000GMT+01:00,70976261924,07/24/2019T09:59:27.000GMT+01:00,,243000,Voice,United Oil Installations,,,Existing Customer - Upgrade,90,Negotiation/Review,Good
50000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:28.000GMT+01:00,70976261928,07/24/2019T09:59:28.000GMT+01:00,,50000,Voice,Edge Installation,,,Existing Customer - Upgrade,100,Closed Won,Good
60000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:03:58.000GMT+01:00,70976261931,07/24/2019T04:03:58.000GMT+01:00,,60000,Chat,Edge SLA,,,Existing Customer - Upgrade,100,Closed Won,
270000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:13:58.000GMT+01:00,70976261959,07/24/2019T04:13:58.000GMT+01:00,,270000,Chat,United Oil Installations,,,Existing Customer - Upgrade,100,Closed Won,
350000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T14:28:58.000GMT+01:00,70976261982,07/24/2019T14:28:58.000GMT+01:00,,350000,Chat,Grand Hotels Generator Installations,,,Existing Customer - Upgrade,100,Closed Won,
915000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T03:15:58.000GMT+01:00,70976261984,07/24/2019T03:15:58.000GMT+01:00,,915000,Chat,United Oil Refinery Generators,,,New Customer,100,Closed Won,
100000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T07:47:58.000GMT+01:00,70976261988,07/24/2019T07:47:58.000GMT+01:00,,75000,Chat,University of AZ Installations,,,Existing Customer - Upgrade,75,Proposal/Price Quote,
120000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T04:08:58.000GMT+01:00,70976261991,07/24/2019T04:08:58.000GMT+01:00,,84000,Chat,Express Logistics SLA,,,Existing Customer - Upgrade,70,Perception Analysis,
90000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T00:08:58.000GMT+01:00,70976262008,07/24/2019T00:08:58.000GMT+01:00,,90000,Chat,University of AZ SLA,,,Existing Customer - Upgrade,100,Closed Won,
235000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976262013,07/24/2019T04:08:58.000GMT+01:00,,0,Voice,Burlington Textiles Weaving Plant Generator,,,New Customer,0,Closed Lost,Bad
235000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976262025,07/24/2019T07:47:58.000GMT+01:00,,235000,Voice,United Oil Installations,,,Existing Customer - Upgrade,100,Closed Won,Bad
440000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976262033,07/24/2019T07:47:58.000GMT+01:00,,440000,Voice,United Oil Emergency Generators,,,Existing Customer - Upgrade,100,Closed Won,Bad
90000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T21:17:58.000GMT+01:00,70976262035,07/24/2019T21:17:58.000GMT+01:00,,90000,Voice,Grand Hotels SLA,,,Existing Customer - Upgrade,100,Closed Won,Bad
120000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T14:05:58.000GMT+01:00,70976262038,07/24/2019T14:05:58.000GMT+01:00,,120000,Voice,United Oil Standby Generators,,,Existing Customer - Upgrade,100,Closed Won,Bad
210000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976262041,07/24/2019T07:47:58.000GMT+01:00,,210000,Voice,Grand Hotels Emergency Generators,,,New Customer,100,Closed Won,Bad
675000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T21:25:58.000GMT+01:00,70976262046,07/24/2019T21:25:58.000GMT+01:00,,135000,Voice,United Oil Plant Standby Generators,,,Existing Customer - Upgrade,20,Needs Analysis,Bad
15000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T16:55:58.000GMT+01:00,70976261779,07/24/2019T16:55:58.000GMT+01:00,,1500,Voice,Dickenson Mobile Generators,,,New Customer,10,Qualification,Bad
125000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T07:47:58.000GMT+01:00,70976261782,07/24/2019T07:47:58.000GMT+01:00,,112500,Voice,United Oil Office Portable Generators,,,Existing Customer - Upgrade,90,Negotiation/Review,Bad
220000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T17:32:58.000GMT+01:00,70976261788,07/24/2019T17:32:58.000GMT+01:00,,220000,Voice,Express Logistics Standby Generator,,,New Customer,100,Closed Won,Bad
85000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976261842,07/24/2019T07:47:58.000GMT+01:00,,85000,Voice,GenePoint Standby Generator,,,New Customer,100,Closed Won,Bad
15000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T07:47:58.000GMT+01:00,70976261847,07/24/2019T07:47:58.000GMT+01:00,,9000,Voice,Grand Hotels Kitchen Generator,,,Existing Customer - Upgrade,60,Id. Decision Makers,Bad
270000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T07:47:58.000GMT+01:00,70976261852,07/24/2019T07:47:58.000GMT+01:00,,202500,Voice,United Oil Refinery Generators,,,Existing Customer - Upgrade,75,Proposal/Price Quote,Bad
120000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976261855,07/24/2019T04:08:58.000GMT+01:00,,120000,Voice,United Oil SLA,,,Existing Customer - Upgrade,100,Closed Won,Bad
250000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T04:08:58.000GMT+01:00,70976261864,07/24/2019T04:08:58.000GMT+01:00,,125000,Voice,Grand Hotels Guest Portable Generators,,,Existing Customer - Upgrade,50,Value Proposition,Bad
75000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976261870,07/24/2019T04:08:58.000GMT+01:00,,75000,Voice,Edge Emergency Generator,,,New Customer,100,Closed Won,Bad
50000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976261876,07/24/2019T04:08:58.000GMT+01:00,,50000,Voice,University of AZ Portable Generators,,,New Customer,100,Closed Won,Bad
100000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T09:59:24.000GMT+01:00,70976261890,07/24/2019T09:59:24.000GMT+01:00,,10000,Voice,Pyramid Emergency Generators,,,,10,Prospecting,Good
80000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T09:59:24.000GMT+01:00,70976261897,07/24/2019T09:59:24.000GMT+01:00,,40000,Voice,Express Logistics Portable Truck Generators,,,Existing Customer - Upgrade,50,Value Proposition,Good
60000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T09:59:24.000GMT+01:00,70976261904,07/24/2019T09:59:24.000GMT+01:00,,36000,Voice,GenePoint Lab Generators,,,,60,Id. Decision Makers,Good
30000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:26.000GMT+01:00,70976261911,07/24/2019T09:59:26.000GMT+01:00,,30000,Voice,GenePoint SLA,,,Existing Customer - Upgrade,100,Closed Won,Good
270000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T09:59:26.000GMT+01:00,70976261924,07/24/2019T09:59:26.000GMT+01:00,,243000,Voice,United Oil Installations,,,Existing Customer - Upgrade,90,Negotiation/Review,Good
50000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:27.000GMT+01:00,70976261928,07/24/2019T09:59:27.000GMT+01:00,,50000,Voice,Edge Installation,,,Existing Customer - Upgrade,100,Closed Won,Good
60000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:27.000GMT+01:00,70976261931,07/24/2019T09:59:27.000GMT+01:00,,60000,Chat,Edge SLA,,,Existing Customer - Upgrade,100,Closed Won,
270000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:28.000GMT+01:00,70976261959,07/24/2019T09:59:28.000GMT+01:00,,270000,Chat,United Oil Installations,,,Existing Customer - Upgrade,100,Closed Won,
350000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:03:58.000GMT+01:00,70976261982,07/24/2019T04:03:58.000GMT+01:00,,350000,Chat,Grand Hotels Generator Installations,,,Existing Customer - Upgrade,100,Closed Won,
915000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:13:58.000GMT+01:00,70976261984,07/24/2019T04:13:58.000GMT+01:00,,915000,Chat,United Oil Refinery Generators,,,New Customer,100,Closed Won,
100000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T14:28:58.000GMT+01:00,70976261988,07/24/2019T14:28:58.000GMT+01:00,,75000,Chat,University of AZ Installations,,,Existing Customer - Upgrade,75,Proposal/Price Quote,
120000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T03:15:58.000GMT+01:00,70976261991,07/24/2019T03:15:58.000GMT+01:00,,84000,Chat,Express Logistics SLA,,,Existing Customer - Upgrade,70,Perception Analysis,
90000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976262008,07/24/2019T07:47:58.000GMT+01:00,,90000,Chat,University of AZ SLA,,,Existing Customer - Upgrade,100,Closed Won,
235000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976262013,07/24/2019T04:08:58.000GMT+01:00,,0,Voice,Burlington Textiles Weaving Plant Generator,,,New Customer,0,Closed Lost,Bad
235000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T00:08:58.000GMT+01:00,70976262025,07/24/2019T00:08:58.000GMT+01:00,,235000,Voice,United Oil Installations,,,Existing Customer - Upgrade,100,Closed Won,Bad
440000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976262033,07/24/2019T04:08:58.000GMT+01:00,,440000,Voice,United Oil Emergency Generators,,,Existing Customer - Upgrade,100,Closed Won,Bad
90000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976262035,07/24/2019T07:47:58.000GMT+01:00,,90000,Voice,Grand Hotels SLA,,,Existing Customer - Upgrade,100,Closed Won,Bad
120000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976262038,07/24/2019T07:47:58.000GMT+01:00,,120000,Voice,United Oil Standby Generators,,,Existing Customer - Upgrade,100,Closed Won,Bad
210000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T21:17:58.000GMT+01:00,70976262041,07/24/2019T21:17:58.000GMT+01:00,,210000,Voice,Grand Hotels Emergency Generators,,,New Customer,100,Closed Won,Bad
675000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T14:05:58.000GMT+01:00,70976262046,07/24/2019T14:05:58.000GMT+01:00,,135000,Voice,United Oil Plant Standby Generators,,,Existing Customer - Upgrade,20,Needs Analysis,Bad
15000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T07:47:58.000GMT+01:00,70976261779,07/24/2019T07:47:58.000GMT+01:00,,1500,Voice,Dickenson Mobile Generators,,,New Customer,10,Qualification,Bad
125000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T21:25:58.000GMT+01:00,70976261782,07/24/2019T21:25:58.000GMT+01:00,,112500,Voice,United Oil Office Portable Generators,,,Existing Customer - Upgrade,90,Negotiation/Review,Bad
220000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T16:55:58.000GMT+01:00,70976261788,07/24/2019T16:55:58.000GMT+01:00,,220000,Voice,Express Logistics Standby Generator,,,New Customer,100,Closed Won,Bad
85000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976261842,07/24/2019T07:47:58.000GMT+01:00,,85000,Voice,GenePoint Standby Generator,,,New Customer,100,Closed Won,Bad
15000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T17:32:58.000GMT+01:00,70976261847,07/24/2019T17:32:58.000GMT+01:00,,9000,Voice,Grand Hotels Kitchen Generator,,,Existing Customer - Upgrade,60,Id. Decision Makers,Bad
270000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T07:47:58.000GMT+01:00,70976261852,07/24/2019T07:47:58.000GMT+01:00,,202500,Voice,United Oil Refinery Generators,,,Existing Customer - Upgrade,75,Proposal/Price Quote,Bad
120000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976261855,07/24/2019T07:47:58.000GMT+01:00,,120000,Voice,United Oil SLA,,,Existing Customer - Upgrade,100,Closed Won,Bad
250000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T07:47:58.000GMT+01:00,70976261864,07/24/2019T07:47:58.000GMT+01:00,,125000,Voice,Grand Hotels Guest Portable Generators,,,Existing Customer - Upgrade,50,Value Proposition,Bad
75000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976261870,07/24/2019T04:08:58.000GMT+01:00,,75000,Voice,Edge Emergency Generator,,,New Customer,100,Closed Won,Bad
50000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976261876,07/24/2019T04:08:58.000GMT+01:00,,50000,Voice,University of AZ Portable Generators,,,New Customer,100,Closed Won,Bad
100000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T04:08:58.000GMT+01:00,70976261890,07/24/2019T04:08:58.000GMT+01:00,,10000,Voice,Pyramid Emergency Generators,,,,10,Prospecting,Good
80000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T04:08:58.000GMT+01:00,70976261897,07/24/2019T04:08:58.000GMT+01:00,,40000,Voice,Express Logistics Portable Truck Generators,,,Existing Customer - Upgrade,50,Value Proposition,Good
60000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T09:59:24.000GMT+01:00,70976261904,07/24/2019T09:59:24.000GMT+01:00,,36000,Voice,GenePoint Lab Generators,,,,60,Id. Decision Makers,Good
30000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:24.000GMT+01:00,70976261911,07/24/2019T09:59:24.000GMT+01:00,,30000,Voice,GenePoint SLA,,,Existing Customer - Upgrade,100,Closed Won,Good
270000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T09:59:24.000GMT+01:00,70976261924,07/24/2019T09:59:24.000GMT+01:00,,243000,Voice,United Oil Installations,,,Existing Customer - Upgrade,90,Negotiation/Review,Good
50000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:26.000GMT+01:00,70976261928,07/24/2019T09:59:26.000GMT+01:00,,50000,Voice,Edge Installation,,,Existing Customer - Upgrade,100,Closed Won,Good
60000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:26.000GMT+01:00,70976261931,07/24/2019T09:59:26.000GMT+01:00,,60000,Chat,Edge SLA,,,Existing Customer - Upgrade,100,Closed Won,
270000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:27.000GMT+01:00,70976261959,07/24/2019T09:59:27.000GMT+01:00,,270000,Chat,United Oil Installations,,,Existing Customer - Upgrade,100,Closed Won,
350000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:27.000GMT+01:00,70976261982,07/24/2019T09:59:27.000GMT+01:00,,350000,Chat,Grand Hotels Generator Installations,,,Existing Customer - Upgrade,100,Closed Won,
915000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:28.000GMT+01:00,70976261984,07/24/2019T09:59:28.000GMT+01:00,,915000,Chat,United Oil Refinery Generators,,,New Customer,100,Closed Won,
100000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T04:03:58.000GMT+01:00,70976261988,07/24/2019T04:03:58.000GMT+01:00,,75000,Chat,University of AZ Installations,,,Existing Customer - Upgrade,75,Proposal/Price Quote,
120000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T04:13:58.000GMT+01:00,70976261991,07/24/2019T04:13:58.000GMT+01:00,,84000,Chat,Express Logistics SLA,,,Existing Customer - Upgrade,70,Perception Analysis,
90000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T14:28:58.000GMT+01:00,70976262008,07/24/2019T14:28:58.000GMT+01:00,,90000,Chat,University of AZ SLA,,,Existing Customer - Upgrade,100,Closed Won,
235000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T03:15:58.000GMT+01:00,70976262013,07/24/2019T03:15:58.000GMT+01:00,,0,Voice,Burlington Textiles Weaving Plant Generator,,,New Customer,0,Closed Lost,Bad
235000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976262025,07/24/2019T07:47:58.000GMT+01:00,,235000,Voice,United Oil Installations,,,Existing Customer - Upgrade,100,Closed Won,Bad
440000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976262033,07/24/2019T04:08:58.000GMT+01:00,,440000,Voice,United Oil Emergency Generators,,,Existing Customer - Upgrade,100,Closed Won,Bad
90000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T00:08:58.000GMT+01:00,70976262035,07/24/2019T00:08:58.000GMT+01:00,,90000,Voice,Grand Hotels SLA,,,Existing Customer - Upgrade,100,Closed Won,Bad
120000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976262038,07/24/2019T04:08:58.000GMT+01:00,,120000,Voice,United Oil Standby Generators,,,Existing Customer - Upgrade,100,Closed Won,Bad
210000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976262041,07/24/2019T07:47:58.000GMT+01:00,,210000,Voice,Grand Hotels Emergency Generators,,,New Customer,100,Closed Won,Bad
675000,07/24/2019T09:59:24.000GMT+01:00,FALSE,07/24/2019T07:47:58.000GMT+01:00,70976262046,07/24/2019T07:47:58.000GMT+01:00,,135000,Voice,United Oil Plant Standby Generators,,,Existing Customer - Upgrade,20,Needs Analysis,Bad
15000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T21:17:58.000GMT+01:00,70976261779,07/24/2019T21:17:58.000GMT+01:00,,1500,Voice,Dickenson Mobile Generators,,,New Customer,10,Closed Lost,Bad
125000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T14:05:58.000GMT+01:00,70976261782,07/24/2019T14:05:58.000GMT+01:00,,112500,Voice,United Oil Office Portable Generators,,,Existing Customer - Upgrade,90,Closed Lost,Bad
220000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976261788,07/24/2019T07:47:58.000GMT+01:00,,220000,Voice,Express Logistics Standby Generator,,,New Customer,100,Closed Lost,Bad
85000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T21:25:58.000GMT+01:00,70976261842,07/24/2019T21:25:58.000GMT+01:00,,85000,Voice,GenePoint Standby Generator,,,New Customer,100,Closed Lost,Bad
15000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T16:55:58.000GMT+01:00,70976261847,07/24/2019T16:55:58.000GMT+01:00,,9000,Voice,Grand Hotels Kitchen Generator,,,Existing Customer - Upgrade,60,Closed Lost,Bad
270000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976261852,07/24/2019T07:47:58.000GMT+01:00,,202500,Voice,United Oil Refinery Generators,,,Existing Customer - Upgrade,75,Closed Lost,Bad
120000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T17:32:58.000GMT+01:00,70976261855,07/24/2019T17:32:58.000GMT+01:00,,120000,Voice,United Oil SLA,,,Existing Customer - Upgrade,100,Closed Lost,Bad
250000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976261864,07/24/2019T07:47:58.000GMT+01:00,,125000,Voice,Grand Hotels Guest Portable Generators,,,Existing Customer - Upgrade,50,Closed Lost,Bad
75000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976261870,07/24/2019T07:47:58.000GMT+01:00,,75000,Voice,Edge Emergency Generator,,,New Customer,100,Closed Lost,Bad
50000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T07:47:58.000GMT+01:00,70976261876,07/24/2019T07:47:58.000GMT+01:00,,50000,Voice,University of AZ Portable Generators,,,New Customer,100,Closed Lost,Bad
100000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976261890,07/24/2019T04:08:58.000GMT+01:00,,10000,Voice,Pyramid Emergency Generators,,,,10,Closed Lost,Good
80000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976261897,07/24/2019T04:08:58.000GMT+01:00,,40000,Voice,Express Logistics Portable Truck Generators,,,Existing Customer - Upgrade,50,Closed Lost,Good
60000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976261904,07/24/2019T04:08:58.000GMT+01:00,,36000,Voice,GenePoint Lab Generators,,,,60,Closed Lost,Good
30000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T04:08:58.000GMT+01:00,70976261911,07/24/2019T04:08:58.000GMT+01:00,,30000,Voice,GenePoint SLA,,,Existing Customer - Upgrade,100,Closed Lost,Good
270000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:24.000GMT+01:00,70976261924,07/24/2019T09:59:24.000GMT+01:00,,243000,Voice,United Oil Installations,,,Existing Customer - Upgrade,90,Closed Lost,Good
50000,07/24/2019T09:59:24.000GMT+01:00,TRUE,07/24/2019T09:59:24.000GMT+01:00,70976261928,07/24/2019T09:59:24.000GMT+01:00,,50000,Voice,Edge Installation,,,Existing Customer - Upgrade,100,Closed Lost,Good
